clade_name,SRR5903379,SRR5903386,SRR5903367,SRR5903381,SRR5903351,SRR5903340,SRR5903346,SRR5903327,SRR5903347,SRR5903352,SRR5903363,SRR5903384,SRR5903362,SRR5903366,SRR5903323,SRR5903371,SRR5903360,SRR5903380,SRR5903350,SRR5903330,SRR5903374,SRR5903378,SRR5903361,SRR5903368,SRR5903334,SRR5903333,SRR5903370,SRR5903365,SRR5903373,SRR5903325,SRR5903383,SRR5903354,SRR5903331,SRR5903375,SRR5903385,SRR5903328,SRR5903322,SRR5903343,SRR5903353,SRR5903357,SRR5903336,SRR5903338,SRR5903324,SRR5903344,SRR5903355,SRR5903345,SRR5903358,SRR5903335,SRR5903372,SRR5903356,SRR5903326,SRR5903377,SRR5903342,SRR5903376,SRR5903329,SRR5903321,SRR5903369,SRR5903364,SRR5903337,SRR5903341,SRR5903382,SRR5903332,SRR5903349,SRR5903339,SRR5903348,SRR5903359
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9534|s__GGB9534_SGB14937,57266,486480,0,28380,6196,57866,0,19884,215786,96462,0,0,19140,0,0,41984,214212,0,0,207170,20180,9456,1502,18000,3058,0,136914,16764,0,45666,7172,158996,1134928,1378,158568,0,51318,0,29508,553552,0,0,0,41890,502,0,1420092,0,39490,16936,7954,0,162810,0,9466,65440,149430,88982,0,64218,239280,0,315362,0,624968,313720
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9537|s__GGB9537_SGB14940,111050,311378,0,0,0,0,0,1544,0,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,23108,0,0,0,0,0,87626,0,0,0,10362,83970,0,1784,0,0,438162,1986,0,3640,0,0,0,0,0,0,0,0,0,79070,5308,0,0,34476,0,0,2904,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,41182,16022,4252,298010,185342,203410,11056,259398,13220,118492,62382,45930,6870,18266,145558,10004,58218,62026,5528,0,2534,35500,781446,12504,23706,26314,27662,0,8718,43144,144066,9974,104578,2268,27894,52036,180550,44954,204324,21084,36350,51072,51168,287386,736576,39108,146332,0,32556,4852,34552,214472,27006,90090,146738,236268,12520,98402,5642,209832,0,170,87130,9798,264230,201648
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis,3198958,96532,0,5531502,1480302,1163082,12390,4352104,0,379794,1365066,0,856856,15858,8574,2700630,1215816,2170,972870,0,0,116556,0,295376,483426,0,0,0,0,2999750,130476,0,0,269322,975778,908,909254,1309406,0,139714,0,0,0,250,0,1421516,384,8232066,650422,880238,112082,0,960652,0,114896,1610630,99336,314458,42582,1041658,0,425440,1831352,0,3642364,2735744
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_44,416,11876,0,0,1268,11540,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,3112,0,0,1688,148,0,43750,0,0,74,0,0,5436,0,1076,0,2432,0,0,16682,0,0,0,0,0,0,8412,0,0,0,0,0,432,0,0,17172,10768,0,0,2870,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_63,31822,87172,0,10390,9458,31166,13622,11116,11994,11980,0,0,0,0,7958,0,5386,9054,0,7384,4044,8024,23952,2460,0,2242,17854,0,0,31258,0,9966,25806,694,21060,9092,11520,0,19868,99412,308,0,0,25592,27752,0,45398,0,3434,0,7130,8886,16970,0,0,55166,24596,10154,0,13720,11146,0,8018,0,2068,162
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_hongkongensis,12986,48498,0,0,0,37582,2732,0,24736,2066,1842,0,0,0,0,0,0,1926,67326,0,67206,860,2174,4440,9890,3908,117292,0,11780,15432,0,14912,77296,1234,12698,1120,0,4028,10192,41666,0,0,0,14372,1734,0,58330,2738,0,0,990,0,9992,0,0,57716,49068,1758,0,0,0,0,512,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta,52602,0,0,0,0,29596,0,0,7548,0,0,1880,0,0,0,0,0,0,30960,0,14432,0,6266,7960,0,4346,0,0,24050,56532,0,5456,0,8320,22566,0,0,0,18706,0,2762,0,0,23622,6064,0,0,0,0,0,0,0,22768,0,0,45516,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_sp_NSJ_35,15730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12638,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium,230280,221094,186482,965850,1001668,1813900,394392,655246,266340,536232,956262,1233444,548378,23190,372832,217158,139132,396968,2044408,717670,87786,578984,642,102414,127140,0,1694810,175778,139590,211424,211042,189900,586516,21720,199070,326962,416366,873630,1322904,236452,1102538,135352,544442,1574218,790,187058,1220876,2761662,98572,507406,540904,526988,180706,965542,204206,2895886,137894,505448,226216,483474,618526,140786,205696,162902,888378,665504
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF18_31LB,536,0,21032,264978,17916,7718,0,208494,4376,0,0,232158,260502,7106,766900,0,110794,0,0,0,0,96742,0,0,0,0,0,0,0,0,56896,3840,0,0,0,0,647662,0,0,0,243680,322590,112878,0,0,40524,542,0,43274,245054,95044,1027218,0,105376,64852,11324,0,0,28634,779270,0,87278,161676,9546,196012,181482
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum,13214,150978,0,0,0,89008,50258,598,233586,23328,27462,0,0,7604,37364,0,0,34188,19138,122648,171108,0,1768,0,2892,0,4426,29876,68954,8488,62538,195368,16504,0,0,26282,0,32382,34670,54772,148,11118,1300,41746,0,0,35016,21984,0,0,0,43628,0,6236,65932,99286,56294,20100,0,0,143658,0,0,0,27414,7946
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum,19276,49802,11746,1050390,112354,248356,2786102,702400,11150,0,622910,78858,123232,27506,0,42400,131634,3063394,6492,0,0,577060,0,0,0,0,4124,0,0,27542,223398,6798,132338,0,0,2317676,242872,584338,0,58160,76038,0,399734,0,0,132386,391826,35044,15442,108478,541854,0,0,631810,245460,403564,1922,0,166794,264638,0,56282,186202,106270,574610,396322
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_10BH,90868,0,1657210,3010382,943158,2236418,0,2556208,134122,3588,5887520,11348764,121754,6474,1357434,216296,1194856,0,132168,3139310,38700,0,0,0,0,0,0,498640,89116,132496,54156,119488,0,12004,0,0,3537900,5933386,1676010,0,10745302,397174,1825834,2345912,0,596574,0,490508,514388,131558,0,1743234,0,2245794,72112,1590700,0,10708,0,4461642,2755882,25586,1548282,414796,4400466,4537944
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4,100422,189734,183176,1919784,58042,2584304,0,1763784,193984,0,0,1323546,1281062,0,262916,118030,1199026,0,269548,0,33198,0,0,2684,0,0,114150,0,0,61424,14610,198506,253706,4108,208982,0,568984,0,1992,422104,1214924,39156,0,11442,0,433160,352264,0,369654,1110838,0,367328,189072,0,18008,3333830,2726,0,0,646292,0,676818,1585166,0,3602642,3196626
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC,2016,0,0,108854,2206,0,0,67442,2880,0,0,0,118522,0,0,0,91088,0,0,0,0,1263504,0,0,0,0,516,0,84800,410,0,0,96812,0,0,0,17690,0,3587704,0,0,0,1609474,4383028,0,2914,377958,0,32022,114804,1105728,0,0,1829404,0,0,0,0,591024,19678,0,4740,113216,398542,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AT4,22632,0,0,108874,0,0,1767734,95266,0,0,2323910,0,0,0,34100,0,0,1176976,0,0,0,407560,221480,0,0,2922,0,0,224548,22258,0,2226,24048,272,0,924414,0,2283594,1098814,0,0,11848,152974,1322154,236932,6038,89496,77064,0,0,373648,54598,0,186262,0,0,0,0,170904,0,0,0,0,35192,95760,71854
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_Marseille_P3244,1954,8966,0,954,1918,9482,0,616,18230,8788,6956,0,0,0,1358,0,162,0,674,0,9840,0,64608,740,888,8676,580,0,0,2822,190,12776,2160,0,10932,0,1320,6646,2722,11090,0,0,0,3402,69622,0,2366,0,26,26,0,1436,11066,0,268,13968,1796,5122,0,1542,0,0,1886,0,13242,8252
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_chh4_2,1238,14802,0,0,0,0,0,0,31198,0,65784,0,0,0,0,0,0,0,0,1008800,7054,0,0,0,0,0,0,170386,0,976,0,23960,0,0,0,0,0,72286,0,19248,0,0,5454,0,0,0,0,0,0,0,0,0,0,5454,0,0,5914,0,0,0,1068648,0,0,0,622,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3510|s__GGB3510_SGB4687,3124,0,0,0,616,18884,0,0,9822,0,0,0,0,0,0,0,0,0,12014,0,5022,7882,8150,0,0,3438,0,0,0,5130,432,7954,0,0,0,0,0,0,0,854,0,0,0,0,7968,0,0,0,0,0,9274,0,0,1444,1080,31946,0,0,0,276,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9063|s__GGB9063_SGB13982,807274,0,3702,0,0,0,0,0,5512,0,0,70082,31800,864,34334,0,48326,0,0,0,0,150692,0,0,0,0,0,0,0,840400,50962,1254,10022,66294,0,0,135492,0,0,0,66040,1604,0,0,0,0,14874,0,0,27550,146570,37480,0,0,49034,0,0,0,5218,179472,0,0,80022,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9580|s__GGB9580_SGB14998,89242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69698,0,0,83202,0,0,0,73016,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,73374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi,28982,488200,1112,29808,0,11640,24168,13378,553448,28848,133574,12842,0,26618,85088,0,0,2758,870,1437054,510148,45472,30888,15490,12648,1224,245008,297362,0,34222,208980,651804,350610,0,52150,4604,0,134874,119384,104132,7948,19024,6878,131210,29988,0,645338,14196,0,0,49726,92176,35928,20338,218058,36706,1072448,31384,1656,0,1472142,0,0,0,19742,13084
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_sp_BIOML_A6,22948,20802,0,0,0,32258,0,0,0,0,4492,0,0,0,1704,0,0,0,2016,8272,0,1830,0,0,0,0,0,92,0,23572,0,0,1964,0,2580,0,0,5820,1818,29452,0,0,184,2944,0,0,4238,472,0,0,2318,4344,474,2116,0,40422,8210,0,0,0,9646,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium,26294,0,0,2554,2754,0,57314,2868,0,0,994308,0,4050,0,0,519278,0,32696,0,0,0,0,0,0,0,0,64978,0,62790,51914,7266,0,2436374,376,81390,19412,7808,1095014,8984,0,0,0,0,10260,0,0,3404360,164762,0,5856,0,0,63722,0,8974,0,0,1104,0,11654,0,0,0,0,543482,350026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,64360,0,0,920408,9828,2828490,0,602302,21458,0,0,0,81584,2606,373880,132592,64946,0,20228,0,2056,398206,0,0,0,0,0,0,195140,43716,26838,12480,0,1890,0,0,146676,0,589890,0,0,125246,0,780200,0,339226,0,0,27942,97112,373446,440352,0,0,24164,3870628,0,0,206990,181650,0,38078,109428,0,290816,220788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified|s__Clostridiales_Family_XIII_bacterium_BX16,111554,234588,2208,68972,14772,427634,51534,70094,0,0,0,19398,4088,0,0,140,12040,63180,257022,0,0,17574,22074,598,0,11520,154240,0,87226,105234,134,0,113400,15444,51212,45024,37352,0,39734,312012,19788,0,0,39288,30230,23948,132832,0,7276,5648,16262,0,38414,0,0,394848,93438,0,5218,50902,0,0,21104,0,26910,12800
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_BX12,3330,4406,0,0,0,51170,1160,0,18848,0,8844,2716,194,0,0,0,12366,6454,23980,29242,7458,96,11894,3264,0,1470,0,2152,0,3868,1036,12232,3432,0,32064,0,6788,10588,0,9050,3188,0,0,0,14406,0,6688,43510,3016,662,0,0,30678,102,870,45854,0,0,0,13134,36158,0,22200,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_NSJ_24,14678,0,0,1054,0,0,3298,2080,0,1324,21742,0,0,0,0,0,0,0,0,0,0,3074,2758,0,7426,5064,0,0,28538,17338,0,0,0,2382,2496,0,0,20482,1626,0,0,0,0,2076,2682,0,0,217812,0,0,2276,0,1524,0,0,0,0,2250,572,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium,239384,51146,66802,679406,0,14466,454738,575974,2924,1555666,437894,439778,53376,30530,423394,2010,38088,1097818,0,0,0,521122,161684,42292,101538,0,12332,0,0,281672,318494,3036,227188,34154,187588,1019862,43302,377360,33088,39458,409228,118084,416806,54784,164742,99930,701516,0,9900,48440,494618,579414,169512,588992,316682,14726,43620,1399004,182118,59152,0,1190,36150,61354,643946,422324
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Choco116,168,0,0,14574,0,0,0,13866,37204,0,0,0,0,820,156938,0,5148,0,0,0,8898,0,0,172,0,0,0,0,0,0,27414,33878,0,0,15040,0,0,0,0,0,0,31040,0,0,0,0,0,0,432,0,0,199472,14822,0,27494,0,0,0,0,0,0,0,11310,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615,35172,155188,79444,1723000,19972,2855308,0,1536978,0,0,694282,438356,338776,39986,740338,171672,144884,0,2488,0,0,35028,0,0,0,0,0,0,75624,37552,265392,0,0,0,0,0,1051662,660304,366770,231630,385766,298736,0,397502,0,626142,0,5898,72294,426050,32308,912728,0,0,280942,4342134,5324,0,17690,1270782,0,155354,224230,0,1042418,680794
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Eubacteriales_unclassified_SGB71281,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,7624,0,0,0,0,14768,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,13528,2448,0,0,0,0,0,0,1212,0,0,0,9470,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Evtepia|s__Evtepia_gabavorous,215058,724536,5360,170210,0,404898,510406,134576,0,91932,534112,65858,29424,21452,114124,28058,0,207814,626206,0,0,67930,0,42784,78116,0,120732,0,277842,224146,163082,0,176414,25764,273920,137098,0,429250,114724,1161780,59298,32752,45972,142864,0,38068,206894,255452,0,26344,67024,144782,247236,85222,153642,564906,146670,81864,19604,0,0,4184,0,6390,74388,49806
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9721|s__GGB9721_SGB15275,20776,0,0,9200,0,0,0,5504,4714,44706,0,0,0,61884,9052,0,0,0,0,0,0,0,0,554674,2834,0,0,0,0,22438,578840,4222,0,0,1274932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123672,0,517952,0,0,54260,0,0,0,0,0,0,14590,4074
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis,1285880,43706,5626,451784,85824,0,0,396020,0,208670,0,83856,981320,0,421298,551046,0,0,0,0,0,1210032,0,0,340660,0,0,0,0,1363652,0,0,0,90480,0,0,119482,0,0,51740,72882,86376,0,2314,0,94504,0,0,0,839472,1126538,541954,0,0,0,0,36862,179654,304440,142294,0,198090,0,0,1552330,1180556
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,40116,0,2776,0,0,505796,0,0,0,20300,76062,41944,0,38740,7020,0,33342,0,4460,0,0,1856,13080,37464,0,0,3826,0,0,28956,305764,0,118226,2564,62160,0,0,103272,7962,0,37286,0,0,10994,14870,0,214912,0,17428,0,1344,8890,54458,0,258194,479106,0,29556,0,860,0,0,46478,0,38162,29154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii,82646,0,137762,0,10868,3456882,111098,0,0,707198,897528,498044,83866,52612,388210,142466,78770,355208,159588,0,0,0,0,0,22044,0,5840,0,1067738,72704,242070,0,421356,7580,0,266254,358486,995700,1302158,0,453102,195880,395472,1533324,0,0,547682,394210,61460,101894,0,492334,0,595070,251736,3931406,0,705282,0,452348,0,30570,106986,176388,271540,162634
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii,347040,48734,254060,1385174,1292,0,0,1368246,380864,0,186308,1029778,230808,26834,222456,390890,52052,0,0,0,55230,481572,1394430,0,0,62732,6732,0,0,283992,139800,247806,256292,61490,332096,0,70922,205888,0,66970,876804,101132,313516,0,1499606,946550,310266,116222,34324,282592,464194,267820,282324,458006,137198,0,0,0,483834,90582,0,140560,68024,122104,677804,397482
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,42502,6476,0,0,0,0,0,0,21688,17980,0,0,0,0,0,0,0,0,0,76420,7258,0,0,0,0,0,0,14930,0,42784,0,13366,0,4570,14230,0,0,0,0,9572,0,0,0,0,0,0,0,0,0,0,0,0,8310,0,0,0,0,13852,0,0,81556,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,349046,26160,183904,1160090,27702,6750890,136600,782468,265534,0,383530,800392,649902,13444,567840,243010,138918,445570,171398,0,41014,249150,1326996,7242,0,64148,55966,0,307994,237172,65884,195642,1182586,15526,1828346,342076,1370236,400492,691948,34664,665152,245204,1475470,995810,1421276,442536,1385886,115518,101014,761316,231584,660576,1531712,2077520,70826,6943474,0,392,228976,1729060,0,407660,193256,616396,618156,436258
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris,112392,128324,39124,179772,0,3219532,160672,151244,137436,1279992,440772,183164,0,2926,32802,9236,0,321982,287362,516654,20912,742620,27060,11570,109628,634,32886,178170,153690,102258,40912,93040,295102,4654,283708,238002,0,394998,120000,195874,168482,10428,241874,121332,29954,82618,473968,259484,0,0,715268,39288,253226,425480,36096,3219994,6460,1242840,358292,0,642280,0,0,95066,86864,49934
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis,2683026,343554,9638,222020,14026,1556834,114164,169088,419424,494726,1523852,83628,229284,28694,459542,172780,163222,209920,66734,0,116722,510160,29378,40184,27496,0,0,0,580030,2586348,188114,271000,0,151664,1569022,162972,427578,1653438,867426,579338,72004,142744,474340,1029138,32562,76490,2128,783142,91256,295764,476328,510276,1314270,522150,176300,1572138,17442,441654,364422,545802,0,121660,234676,93736,455096,310284
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica,103154,62622,1494,3380,0,95208,0,2466,7022,10490,13940,11808,0,0,0,0,0,414,11842,0,2132,13792,44504,12226,0,2878,2264,0,0,94316,0,5254,41690,25034,218164,0,0,18516,0,86478,10388,0,0,0,53526,0,44830,632,0,0,12558,0,179074,0,0,121702,8262,9662,4220,0,0,0,0,0,11026,3816
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis,697088,131068,8682,619630,10476,1498446,121310,497862,84560,442586,988342,46312,76586,10544,649364,466488,28400,245118,129998,0,24016,332116,521326,0,54428,80266,0,0,260788,618074,94834,54284,0,130244,153882,186120,189942,1021808,203344,171690,40678,214554,0,285946,513696,255436,3588,574054,17382,88624,308738,749110,151048,0,88032,1497870,16712,433812,239728,235840,0,25072,48996,0,1345824,918788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,1048750,2873898,0,500160,5186,333704,0,401624,256576,167248,141466,0,420722,12340,227570,176116,279346,1896,7192,0,68612,35276,0,54530,11572,0,4860,0,0,948408,81268,165794,137294,231616,1002422,0,126052,150472,0,4623578,0,82426,112212,0,0,226736,186776,57308,128012,529812,34136,276894,827196,176072,78384,306504,95040,182564,21194,162374,0,201588,387050,33504,372048,245806
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta,87108,161438,10880,15562,0,1652446,2430,17156,107150,51120,2926,67718,0,0,373964,0,0,7490,1162206,406832,53938,0,0,0,5748,0,18620,107388,2834,93954,0,67402,83642,4426,59812,2422,0,4092,0,231444,58062,161726,86526,352,0,0,125272,2474,0,0,0,479716,44998,125768,0,1843924,2228,57390,0,0,507244,0,0,18852,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_An249,17942,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,61438,0,0,1402,0,0,0,15952,0,0,0,1104,172,0,0,0,0,0,0,0,0,0,66556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae,211762,122052,375184,3179880,141710,11738760,974600,2461726,599368,1400944,3847816,1503816,423832,209752,1688036,1772220,219818,2213946,834164,2949666,133700,910178,4797732,1020,132352,863868,146494,1028610,5222854,196140,1118516,379990,1450574,22716,133196,1629860,2877060,3906932,4827298,184488,1335738,789334,3060660,5366448,4921328,1675954,1764484,2254170,114784,531914,854202,2085730,120994,3995292,1107952,11004760,6410,1383384,784534,3634358,3507416,211710,323246,786014,3366046,2176938
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_caecimuris,6704,45312,0,0,0,480,0,0,4532,27186,5638,0,0,0,1028,0,0,0,0,0,0,0,17050,63434,12970,3260,0,0,0,6660,0,2030,0,856,96648,0,0,4234,1736,55108,0,0,10684,3452,19344,0,0,0,0,0,0,1126,77518,18596,0,386,40064,25082,0,0,0,0,0,1948,16700,10584
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,157518,16526,0,180874,215472,0,758404,141718,4514,0,521952,0,167174,46860,344750,54084,61766,890370,0,160950,1966,116138,0,0,0,0,0,44590,1223288,138462,217326,4792,0,26848,0,705232,108328,502714,403568,29986,0,137160,113694,421238,0,79230,0,873730,57904,193754,120368,411092,0,143698,215010,0,4526,0,97002,126444,188878,165430,92578,22386,134984,101092
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,862612,358682,54242,3084,0,268104,102668,5388,1213962,53064,0,366704,0,0,45094,0,0,59660,0,2040364,363448,0,16376,529496,4872,0,1248652,381898,60424,715418,0,774890,3701132,116590,1711388,46922,0,0,73750,309100,351380,5936,206804,104200,19942,0,4054160,0,0,0,0,51236,1335668,230306,0,297424,146936,66424,0,0,2473858,0,0,28540,41476,17388
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi,255304,72920,0,21250,0,150274,67478,19080,1419586,30920,138240,0,0,19284,28382,0,0,26354,1020,0,1120790,27408,6186,57188,5484,0,683610,0,32730,263014,135594,1167324,1055816,34320,156622,18432,0,116922,5644,42478,0,3594,24158,11348,3828,0,1138210,454316,0,0,20396,32640,129452,30590,175514,199720,47814,40994,1546,0,0,0,3572,0,25314,3718
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae,15568,71226,16812,28542,0,490724,458976,23540,1047148,833386,545394,121164,0,0,40880,0,0,225952,43590,1448924,607332,247880,11606,200272,391328,0,409500,347476,5788,21518,19992,1131034,515446,0,250568,183100,0,579866,131448,74806,120514,5498,39970,164754,14822,0,778326,8940,0,0,236364,59282,256486,66630,16328,715098,69686,776680,66114,0,1635612,0,0,3268,32192,23242
